"","Player","Team","Date","Opp","Fantasy_Score","predictions_2019"
"1460","Russell Westbrook","Oklahoma City Thunder","2019-01-15","ATL",31,27.263381476712
"1461","Russell Westbrook","Oklahoma City Thunder","2019-01-17","LAL",36,26.5461681324904
"1462","Russell Westbrook","Oklahoma City Thunder","2019-01-19","PHI",23,27.6717067658256
"1463","Russell Westbrook","Oklahoma City Thunder","2019-01-21","NYK",19,26.9387960542368
"1464","Russell Westbrook","Oklahoma City Thunder","2019-01-22","POR",31,23.4761431606769
"1465","Russell Westbrook","Oklahoma City Thunder","2019-01-24","NOP",25,28.5536304861412
"1466","Russell Westbrook","Oklahoma City Thunder","2019-01-27","MIL",17,28.755772179963
"1467","Russell Westbrook","Oklahoma City Thunder","2019-01-29","ORL",25,26.8630593821635
"1468","Russell Westbrook","Oklahoma City Thunder","2019-02-01","MIA",14,26.8160187215714
"1469","Russell Westbrook","Oklahoma City Thunder","2019-02-03","BOS",24,25.0944749260691
"1470","Russell Westbrook","Oklahoma City Thunder","2019-02-05","ORL",16,24.348766097701
"1471","Russell Westbrook","Oklahoma City Thunder","2019-02-07","MEM",17,25.8758807892062
"1472","Russell Westbrook","Oklahoma City Thunder","2019-02-09","HOU",23,24.5643122735606
"1473","Russell Westbrook","Oklahoma City Thunder","2019-02-11","POR",23,24.9865527490029
"1474","Russell Westbrook","Oklahoma City Thunder","2019-02-14","NOP",52,26.6316192172086
"1475","Russell Westbrook","Oklahoma City Thunder","2019-02-22","UTA",55,28.507007167329
"1476","Russell Westbrook","Oklahoma City Thunder","2019-02-23","SAC",51,29.1419649741847
"1477","Russell Westbrook","Oklahoma City Thunder","2019-02-26","DEN",26,27.224989690056
"1478","Russell Westbrook","Oklahoma City Thunder","2019-02-28","PHI",25,26.1391945627545
"1479","Russell Westbrook","Oklahoma City Thunder","2019-03-02","SAS",21,27.018759291135
"1480","Russell Westbrook","Oklahoma City Thunder","2019-03-03","MEM",30,26.3492004497052
"1481","Russell Westbrook","Oklahoma City Thunder","2019-03-05","MIN",48,28.3660255894779
"1482","Russell Westbrook","Oklahoma City Thunder","2019-03-07","POR",47,26.47995412173
"1483","Russell Westbrook","Oklahoma City Thunder","2019-03-08","LAC",36,25.4481507757953
"1484","Russell Westbrook","Oklahoma City Thunder","2019-03-11","UTA",27,25.8270836090976
"1485","Russell Westbrook","Oklahoma City Thunder","2019-03-13","BRK",39,28.0641038783089
"1486","Russell Westbrook","Oklahoma City Thunder","2019-03-14","IND",21,28.7025607154374
"1487","Russell Westbrook","Oklahoma City Thunder","2019-03-16","GSW",7,28.3975560657842
"1488","Russell Westbrook","Oklahoma City Thunder","2019-03-20","TOR",52,26.2904439888186
"1489","Russell Westbrook","Oklahoma City Thunder","2019-03-22","TOR",22,28.9733127331977
"1490","Russell Westbrook","Oklahoma City Thunder","2019-03-25","MEM",18,26.304768752063
"1491","Russell Westbrook","Oklahoma City Thunder","2019-03-27","IND",21,26.5218664069778
"1492","Russell Westbrook","Oklahoma City Thunder","2019-03-29","DEN",29,25.2497620265174
"1493","Russell Westbrook","Oklahoma City Thunder","2019-03-31","DAL",31,27.1703046215607
"1494","Russell Westbrook","Oklahoma City Thunder","2019-04-02","LAL",24,27.2639784410669
"1495","Russell Westbrook","Oklahoma City Thunder","2019-04-05","DET",21,27.5962074748152
"1496","Russell Westbrook","Oklahoma City Thunder","2019-04-07","MIN",31,27.1435027152808
"1497","Russell Westbrook","Oklahoma City Thunder","2019-04-09","HOU",37,27.6321291127892
"1499","Steven Adams","Oklahoma City Thunder","2018-10-19","LAC",17,14.0577447305675
"1500","Steven Adams","Oklahoma City Thunder","2018-10-21","SAC",10,15.7138340148549
"1501","Steven Adams","Oklahoma City Thunder","2018-10-25","BOS",12,14.0262463796237
"1502","Steven Adams","Oklahoma City Thunder","2018-10-30","LAC",18,16.0105471866183
"1503","Steven Adams","Oklahoma City Thunder","2018-11-01","CHO",5,15.3738019630249
"1504","Steven Adams","Oklahoma City Thunder","2018-11-02","WAS",15,14.1972919570959
"1505","Steven Adams","Oklahoma City Thunder","2018-11-05","NOP",18,14.6168781900849
"1506","Steven Adams","Oklahoma City Thunder","2018-11-07","CLE",9,14.4224988924544
"1507","Steven Adams","Oklahoma City Thunder","2018-11-08","HOU",19,13.4643208035531
"1508","Steven Adams","Oklahoma City Thunder","2018-11-10","DAL",20,14.2994824021209
"1509","Steven Adams","Oklahoma City Thunder","2018-11-12","PHO",18,13.9664418404997
"1510","Steven Adams","Oklahoma City Thunder","2018-11-14","NYK",19,14.4776017512501
"1511","Steven Adams","Oklahoma City Thunder","2018-11-17","PHO",26,14.7512472855103
"1512","Steven Adams","Oklahoma City Thunder","2018-11-19","SAC",11,13.1896634721521
"1513","Steven Adams","Oklahoma City Thunder","2018-11-21","GSW",20,14.727246662137
"1514","Steven Adams","Oklahoma City Thunder","2018-11-23","CHO",13,14.390196142993
"1515","Steven Adams","Oklahoma City Thunder","2018-11-24","DEN",12,14.3141844734246
"1516","Steven Adams","Oklahoma City Thunder","2018-11-28","CLE",6,14.99918253394
"1517","Steven Adams","Oklahoma City Thunder","2018-11-30","ATL",6,13.3792738908396
"1518","Steven Adams","Oklahoma City Thunder","2018-12-03","DET",21,13.8439159838335
"1519","Steven Adams","Oklahoma City Thunder","2018-12-05","BRK",15,14.0667520478828
"1520","Steven Adams","Oklahoma City Thunder","2018-12-07","CHI",21,14.2639655249432
"1521","Steven Adams","Oklahoma City Thunder","2018-12-10","UTA",22,14.6525738589655
"1522","Steven Adams","Oklahoma City Thunder","2018-12-12","NOP",20,14.854300123875
"1523","Steven Adams","Oklahoma City Thunder","2018-12-14","DEN",26,13.2966877297033
"1524","Steven Adams","Oklahoma City Thunder","2018-12-15","LAC",16,14.8642420809582
"1525","Steven Adams","Oklahoma City Thunder","2018-12-17","CHI",19,15.5411878020226
"1526","Steven Adams","Oklahoma City Thunder","2018-12-19","SAC",20,14.2669987899061
"1527","Steven Adams","Oklahoma City Thunder","2018-12-22","UTA",15,14.4904223688888
"1528","Steven Adams","Oklahoma City Thunder","2018-12-23","MIN",12,14.859905754844
"1529","Steven Adams","Oklahoma City Thunder","2018-12-25","HOU",17,14.7781795370557
"1530","Steven Adams","Oklahoma City Thunder","2018-12-28","PHO",12,14.6629438013954
"1531","Steven Adams","Oklahoma City Thunder","2018-12-30","DAL",8,13.6758900189725
"1532","Steven Adams","Oklahoma City Thunder","2018-12-31","DAL",12,12.5265048476657
"1533","Steven Adams","Oklahoma City Thunder","2019-01-02","LAL",14,13.3503676715871
"1534","Steven Adams","Oklahoma City Thunder","2019-01-04","POR",6,14.8718928192816
"1535","Steven Adams","Oklahoma City Thunder","2019-01-06","WAS",12,13.8441706488991
"1536","Steven Adams","Oklahoma City Thunder","2019-01-08","MIN",20,14.0924457378598
"1537","Steven Adams","Oklahoma City Thunder","2019-01-10","SAS",19,13.738599087346
"1538","Steven Adams","Oklahoma City Thunder","2019-01-12","SAS",12,14.2124214616188
"1539","Steven Adams","Oklahoma City Thunder","2019-01-15","ATL",16,13.8104552297478
"1540","Steven Adams","Oklahoma City Thunder","2019-01-17","LAL",17,13.5829806218444
"1541","Steven Adams","Oklahoma City Thunder","2019-01-19","PHI",16,13.4465155386692
"1542","Steven Adams","Oklahoma City Thunder","2019-01-21","NYK",10,14.5045370010419
"1543","Steven Adams","Oklahoma City Thunder","2019-01-22","POR",14,13.85025374194
"1544","Steven Adams","Oklahoma City Thunder","2019-01-24","NOP",20,14.5990455735882
"1545","Steven Adams","Oklahoma City Thunder","2019-01-27","MIL",14,13.649426579018
"1546","Steven Adams","Oklahoma City Thunder","2019-02-01","MIA",13,14.558006494896
"1547","Steven Adams","Oklahoma City Thunder","2019-02-03","BOS",16,13.9890588438474
"1548","Steven Adams","Oklahoma City Thunder","2019-02-05","ORL",14,14.6729754840993
"1549","Steven Adams","Oklahoma City Thunder","2019-02-07","MEM",11,15.0274482697282
"1550","Steven Adams","Oklahoma City Thunder","2019-02-09","HOU",6,14.1328594471819
"1551","Steven Adams","Oklahoma City Thunder","2019-02-11","POR",9,13.8012897047269
"1552","Steven Adams","Oklahoma City Thunder","2019-02-14","NOP",4,13.6371724567765
"1553","Steven Adams","Oklahoma City Thunder","2019-02-22","UTA",16,14.3769939478932
"1554","Steven Adams","Oklahoma City Thunder","2019-02-23","SAC",11,14.7185445699673
"1555","Steven Adams","Oklahoma City Thunder","2019-02-26","DEN",15,13.5223075741705
"1556","Steven Adams","Oklahoma City Thunder","2019-02-28","PHI",11,15.8102447703477
"1557","Steven Adams","Oklahoma City Thunder","2019-03-02","SAS",17,14.4598537168634
"1558","Steven Adams","Oklahoma City Thunder","2019-03-03","MEM",13,13.9512422320528
"1559","Steven Adams","Oklahoma City Thunder","2019-03-05","MIN",13,15.859841546538
"1560","Steven Adams","Oklahoma City Thunder","2019-03-07","POR",12,14.5570884537081
"1561","Steven Adams","Oklahoma City Thunder","2019-03-08","LAC",6,14.2001132833994
"1562","Steven Adams","Oklahoma City Thunder","2019-03-11","UTA",12,14.663233315252
"1563","Steven Adams","Oklahoma City Thunder","2019-03-13","BRK",13,13.6613171561466
"1564","Steven Adams","Oklahoma City Thunder","2019-03-14","IND",17,15.3500511052308
"1565","Steven Adams","Oklahoma City Thunder","2019-03-16","GSW",9,14.3980335117853
"1566","Steven Adams","Oklahoma City Thunder","2019-03-18","MIA",10,15.5590247793814
"1567","Steven Adams","Oklahoma City Thunder","2019-03-20","TOR",4,14.4384529599705
"1568","Steven Adams","Oklahoma City Thunder","2019-03-22","TOR",9,13.879948279789
"1569","Steven Adams","Oklahoma City Thunder","2019-03-25","MEM",2,14.7066567244152
"1570","Steven Adams","Oklahoma City Thunder","2019-03-27","IND",25,14.9210224985136
"1571","Steven Adams","Oklahoma City Thunder","2019-03-29","DEN",16,14.214938511962
"1572","Steven Adams","Oklahoma City Thunder","2019-03-31","DAL",20,14.5244248071111
"1573","Steven Adams","Oklahoma City Thunder","2019-04-02","LAL",13,12.7993784296057
"1574","Steven Adams","Oklahoma City Thunder","2019-04-05","DET",14,15.358571125841
"1575","Steven Adams","Oklahoma City Thunder","2019-04-07","MIN",8,14.1913574083345
"1576","Steven Adams","Oklahoma City Thunder","2019-04-09","HOU",8,13.1788386054502
"1578","Terrance Ferguson","Oklahoma City Thunder","2018-10-19","LAC",6,16.7825416666667
"1579","Terrance Ferguson","Oklahoma City Thunder","2018-10-21","SAC",2,8.00070833333333
"1580","Terrance Ferguson","Oklahoma City Thunder","2018-10-25","BOS",2,2.816
"1581","Terrance Ferguson","Oklahoma City Thunder","2018-10-28","PHO",6,3.08525
"1582","Terrance Ferguson","Oklahoma City Thunder","2018-10-30","LAC",2,14.5545416666667
"1583","Terrance Ferguson","Oklahoma City Thunder","2018-11-01","CHO",0,4.41254166666667
"1584","Terrance Ferguson","Oklahoma City Thunder","2018-11-02","WAS",15,4.25608333333333
"1585","Terrance Ferguson","Oklahoma City Thunder","2018-11-05","NOP",7,8.38779166666666
"1586","Terrance Ferguson","Oklahoma City Thunder","2018-11-07","CLE",4,6.21383333333333
"1587","Terrance Ferguson","Oklahoma City Thunder","2018-11-08","HOU",22,2.73804166666667
"1588","Terrance Ferguson","Oklahoma City Thunder","2018-11-10","DAL",2,13.80175
"1589","Terrance Ferguson","Oklahoma City Thunder","2018-11-12","PHO",7,12.1747083333333
"1590","Terrance Ferguson","Oklahoma City Thunder","2018-11-14","NYK",9,10.8592083333333
"1591","Terrance Ferguson","Oklahoma City Thunder","2018-11-21","GSW",0,13.17425
"1592","Terrance Ferguson","Oklahoma City Thunder","2018-12-03","DET",2,5.54479166666667
"1593","Terrance Ferguson","Oklahoma City Thunder","2018-12-05","BRK",12,10.8136666666667
"1594","Terrance Ferguson","Oklahoma City Thunder","2018-12-07","CHI",9,8.36979166666666
"1595","Terrance Ferguson","Oklahoma City Thunder","2018-12-10","UTA",6,11.2385
"1596","Terrance Ferguson","Oklahoma City Thunder","2018-12-12","NOP",10,11.3262083333333
"1597","Terrance Ferguson","Oklahoma City Thunder","2018-12-14","DEN",0,5.556
"1598","Terrance Ferguson","Oklahoma City Thunder","2018-12-15","LAC",2,6.38354166666667
"1599","Terrance Ferguson","Oklahoma City Thunder","2018-12-17","CHI",7,9.088
"1600","Terrance Ferguson","Oklahoma City Thunder","2018-12-19","SAC",18,4.696625
"1601","Terrance Ferguson","Oklahoma City Thunder","2018-12-22","UTA",2,9.07066666666666
"1602","Terrance Ferguson","Oklahoma City Thunder","2018-12-23","MIN",2,2.35870833333333
"1603","Terrance Ferguson","Oklahoma City Thunder","2018-12-25","HOU",12,2.39779166666667
"1604","Terrance Ferguson","Oklahoma City Thunder","2018-12-28","PHO",4,6.551375
"1605","Terrance Ferguson","Oklahoma City Thunder","2018-12-31","DAL",5,5.09541666666667
"1606","Terrance Ferguson","Oklahoma City Thunder","2019-01-02","LAL",2,11.4452083333333
"1607","Terrance Ferguson","Oklahoma City Thunder","2019-01-04","POR",5,3.69929166666667
"1608","Terrance Ferguson","Oklahoma City Thunder","2019-01-06","WAS",7,7.47045833333333
"1609","Terrance Ferguson","Oklahoma City Thunder","2019-01-08","MIN",22,13.000875
"1610","Terrance Ferguson","Oklahoma City Thunder","2019-01-10","SAS",35,11.9965416666667
"1611","Terrance Ferguson","Oklahoma City Thunder","2019-01-12","SAS",12,4.14816666666667
"1612","Terrance Ferguson","Oklahoma City Thunder","2019-01-15","ATL",4,12.1682083333333
"1613","Terrance Ferguson","Oklahoma City Thunder","2019-01-17","LAL",33,15.116125
"1614","Terrance Ferguson","Oklahoma City Thunder","2019-01-19","PHI",17,11.5507916666667
"1615","Terrance Ferguson","Oklahoma City Thunder","2019-01-21","NYK",15,13.57925
"1616","Terrance Ferguson","Oklahoma City Thunder","2019-01-22","POR",18,9.17008333333333
"1617","Terrance Ferguson","Oklahoma City Thunder","2019-01-24","NOP",18,12.79725
"1618","Terrance Ferguson","Oklahoma City Thunder","2019-01-27","MIL",21,13.451375
"1619","Terrance Ferguson","Oklahoma City Thunder","2019-02-01","MIA",0,13.2205
"1620","Terrance Ferguson","Oklahoma City Thunder","2019-02-03","BOS",17,3.6895
"1621","Terrance Ferguson","Oklahoma City Thunder","2019-02-05","ORL",14,13.0639583333333
"1622","Terrance Ferguson","Oklahoma City Thunder","2019-02-07","MEM",14,10.109875
"1623","Terrance Ferguson","Oklahoma City Thunder","2019-02-09","HOU",21,8.84366666666666
"1624","Terrance Ferguson","Oklahoma City Thunder","2019-02-11","POR",10,12.4060833333333
"1625","Terrance Ferguson","Oklahoma City Thunder","2019-02-14","NOP",10,5.87154166666666
"1626","Terrance Ferguson","Oklahoma City Thunder","2019-02-22","UTA",16,6.17833333333333
"1627","Terrance Ferguson","Oklahoma City Thunder","2019-02-23","SAC",16,9.363625
"1628","Terrance Ferguson","Oklahoma City Thunder","2019-02-26","DEN",3,9.266125
"1629","Terrance Ferguson","Oklahoma City Thunder","2019-02-28","PHI",9,3.26525
"1630","Terrance Ferguson","Oklahoma City Thunder","2019-03-02","SAS",9,5.408125
"1631","Terrance Ferguson","Oklahoma City Thunder","2019-03-03","MEM",4,7.22025
"1632","Terrance Ferguson","Oklahoma City Thunder","2019-03-05","MIN",7,6.31254166666666
"1633","Terrance Ferguson","Oklahoma City Thunder","2019-03-07","POR",8,5.12933333333333
"1634","Terrance Ferguson","Oklahoma City Thunder","2019-03-08","LAC",10,15.2335
"1635","Terrance Ferguson","Oklahoma City Thunder","2019-03-11","UTA",7,11.78275
"1636","Terrance Ferguson","Oklahoma City Thunder","2019-03-13","BRK",2,11.4335
"1637","Terrance Ferguson","Oklahoma City Thunder","2019-03-14","IND",10,10.9395
"1638","Terrance Ferguson","Oklahoma City Thunder","2019-03-16","GSW",2,6.26875
"1639","Terrance Ferguson","Oklahoma City Thunder","2019-03-18","MIA",15,2.911125
"1640","Terrance Ferguson","Oklahoma City Thunder","2019-03-20","TOR",12,13.452375
"1641","Terrance Ferguson","Oklahoma City Thunder","2019-03-22","TOR",17,6.41370833333333
"1642","Terrance Ferguson","Oklahoma City Thunder","2019-03-25","MEM",19,10.0405833333333
"1643","Terrance Ferguson","Oklahoma City Thunder","2019-03-27","IND",7,10.9165833333333
"1644","Terrance Ferguson","Oklahoma City Thunder","2019-03-29","DEN",2,11.7580833333333
"1645","Terrance Ferguson","Oklahoma City Thunder","2019-03-31","DAL",3,3.38670833333333
"1646","Terrance Ferguson","Oklahoma City Thunder","2019-04-02","LAL",21,9.345875
"1647","Terrance Ferguson","Oklahoma City Thunder","2019-04-05","DET",2,8.43945833333333
"1648","Terrance Ferguson","Oklahoma City Thunder","2019-04-07","MIN",15,8.73933333333333
"1649","Terrance Ferguson","Oklahoma City Thunder","2019-04-09","HOU",22,10.7840833333333
"1651","Tyus Jones","Minnesota Timberwolves","2018-10-19","CLE",12,9.09533333333334
"1652","Tyus Jones","Minnesota Timberwolves","2018-10-20","DAL",7,6.15045833333333
"1653","Tyus Jones","Minnesota Timberwolves","2018-10-22","IND",12,5.98725
"1654","Tyus Jones","Minnesota Timberwolves","2018-10-24","TOR",2,7.22316666666667
"1655","Tyus Jones","Minnesota Timberwolves","2018-10-26","MIL",16,7.31604166666667
"1656","Tyus Jones","Minnesota Timberwolves","2018-10-29","LAL",5,9.60241666666667
"1657","Tyus Jones","Minnesota Timberwolves","2018-11-02","GSW",12,6.4095
"1658","Tyus Jones","Minnesota Timberwolves","2018-11-04","POR",4,11.5435833333333
"1659","Tyus Jones","Minnesota Timberwolves","2018-11-05","LAC",4,10.4977083333333
"1660","Tyus Jones","Minnesota Timberwolves","2018-11-07","LAL",0,6.94979166666667
"1661","Tyus Jones","Minnesota Timberwolves","2018-11-09","SAC",7,6.529
"1662","Tyus Jones","Minnesota Timberwolves","2018-11-12","BRK",2,9.08220833333334
"1663","Tyus Jones","Minnesota Timberwolves","2018-11-14","NOP",0,7.99541666666667
"1664","Tyus Jones","Minnesota Timberwolves","2018-11-16","POR",4,7.29966666666667
"1665","Tyus Jones","Minnesota Timberwolves","2018-11-18","MEM",2,4.49045833333333
"1666","Tyus Jones","Minnesota Timberwolves","2018-11-21","DEN",4,6.09154166666667
"1667","Tyus Jones","Minnesota Timberwolves","2018-11-23","BRK",9,7.70454166666667
"1668","Tyus Jones","Minnesota Timberwolves","2018-11-24","CHI",5,6.99154166666667
"1669","Tyus Jones","Minnesota Timberwolves","2018-11-26","CLE",5,7.79558333333333
"1670","Tyus Jones","Minnesota Timberwolves","2018-11-28","SAS",9,9.78925
"1671","Tyus Jones","Minnesota Timberwolves","2018-12-01","BOS",0,5.981375
"1672","Tyus Jones","Minnesota Timberwolves","2018-12-03","HOU",7,10.0064583333333
"1673","Tyus Jones","Minnesota Timberwolves","2018-12-05","CHO",0,5.92595833333333
"1674","Tyus Jones","Minnesota Timberwolves","2018-12-08","POR",2,5.86704166666667
"1675","Tyus Jones","Minnesota Timberwolves","2018-12-10","GSW",0,5.74783333333333
"1676","Tyus Jones","Minnesota Timberwolves","2018-12-12","SAC",2,10.5237083333333
"1677","Tyus Jones","Minnesota Timberwolves","2018-12-15","PHO",1,5.05141666666666
"1678","Tyus Jones","Minnesota Timberwolves","2018-12-17","SAC",10,7.55645833333333
"1679","Tyus Jones","Minnesota Timberwolves","2018-12-19","DET",0,10.055125
"1680","Tyus Jones","Minnesota Timberwolves","2018-12-21","SAS",10,5.51766666666666
"1681","Tyus Jones","Minnesota Timberwolves","2018-12-23","OKC",7,4.14133333333333
"1682","Tyus Jones","Minnesota Timberwolves","2018-12-26","CHI",17,11.481875
"1683","Tyus Jones","Minnesota Timberwolves","2018-12-28","ATL",8,8.95908333333334
"1684","Tyus Jones","Minnesota Timberwolves","2018-12-30","MIA",12,10.666625
"1685","Tyus Jones","Minnesota Timberwolves","2018-12-31","NOP",17,7.61441666666667
"1686","Tyus Jones","Minnesota Timberwolves","2019-01-02","BOS",14,5.61666666666667
"1687","Tyus Jones","Minnesota Timberwolves","2019-01-04","ORL",7,10.4217916666667
"1688","Tyus Jones","Minnesota Timberwolves","2019-01-06","LAL",3,10.9385833333333
"1689","Tyus Jones","Minnesota Timberwolves","2019-01-08","OKC",12,5.95754166666667
"1690","Tyus Jones","Minnesota Timberwolves","2019-01-11","DAL",3,11.720375
"1691","Tyus Jones","Minnesota Timberwolves","2019-01-12","NOP",18,9.064875
"1692","Tyus Jones","Minnesota Timberwolves","2019-01-15","PHI",3,8.52641666666667
"1693","Tyus Jones","Minnesota Timberwolves","2019-02-22","NYK",4,5.55625
"1694","Tyus Jones","Minnesota Timberwolves","2019-02-23","MIL",9,5.34470833333333
"1695","Tyus Jones","Minnesota Timberwolves","2019-02-25","SAC",18,11.5372083333333
"1696","Tyus Jones","Minnesota Timberwolves","2019-02-27","ATL",9,11.2225416666667
"1697","Tyus Jones","Minnesota Timberwolves","2019-02-28","IND",2,11.0127916666667
"1698","Tyus Jones","Minnesota Timberwolves","2019-03-03","WAS",4,5.91583333333333
"1699","Tyus Jones","Minnesota Timberwolves","2019-03-05","OKC",2,5.48
"1700","Tyus Jones","Minnesota Timberwolves","2019-03-06","DET",5,9.87975000000001
"1701","Tyus Jones","Minnesota Timberwolves","2019-03-09","WAS",4,7.10070833333333
"1702","Tyus Jones","Minnesota Timberwolves","2019-03-10","NYK",19,6.30833333333333
"1703","Tyus Jones","Minnesota Timberwolves","2019-03-12","DEN",20,10.4559583333333
"1704","Tyus Jones","Minnesota Timberwolves","2019-03-14","UTA",12,6.434625
"1705","Tyus Jones","Minnesota Timberwolves","2019-03-17","HOU",0,10.1164166666667
"1706","Tyus Jones","Minnesota Timberwolves","2019-03-19","GSW",10,8.13491666666667
"1707","Tyus Jones","Minnesota Timberwolves","2019-03-21","CHO",16,8.88058333333334
"1708","Tyus Jones","Minnesota Timberwolves","2019-03-23","MEM",14,11.027875
"1709","Tyus Jones","Minnesota Timberwolves","2019-03-26","LAC",19,8.1335
"1710","Tyus Jones","Minnesota Timberwolves","2019-03-29","GSW",14,5.712875
"1711","Tyus Jones","Minnesota Timberwolves","2019-03-30","PHI",11,9.08158333333333
"1712","Tyus Jones","Minnesota Timberwolves","2019-04-01","POR",14,6.736375
"1713","Tyus Jones","Minnesota Timberwolves","2019-04-03","DAL",21,5.08620833333333
"1714","Tyus Jones","Minnesota Timberwolves","2019-04-05","MIA",12,11.425875
"1715","Tyus Jones","Minnesota Timberwolves","2019-04-07","OKC",10,5.28216666666667
"1716","Tyus Jones","Minnesota Timberwolves","2019-04-09","TOR",13,7.96854166666667
"1718","Will Barton","Denver Nuggets","2018-10-20","PHO",18,19.2618706225993
"1719","Will Barton","Denver Nuggets","2019-01-12","PHO",8,17.5543353592711
"1720","Will Barton","Denver Nuggets","2019-01-13","POR",9,18.9547388729078
"1721","Will Barton","Denver Nuggets","2019-01-15","GSW",17,19.2954598290519
"1722","Will Barton","Denver Nuggets","2019-01-19","CLE",7,19.1479105427714
"1723","Will Barton","Denver Nuggets","2019-01-23","UTA",30,18.572222593623
"1724","Will Barton","Denver Nuggets","2019-01-25","PHO",16,19.9568910265644
"1725","Will Barton","Denver Nuggets","2019-01-26","PHI",18,17.3157475670321
"1726","Will Barton","Denver Nuggets","2019-01-28","MEM",24,19.0944717620439
"1727","Will Barton","Denver Nuggets","2019-01-30","NOP",8,18.2843690036031
"1728","Will Barton","Denver Nuggets","2019-02-01","HOU",9,19.0922024367537
"1729","Will Barton","Denver Nuggets","2019-02-02","MIN",26,19.7994190697962
"1730","Will Barton","Denver Nuggets","2019-02-04","DET",12,21.2961164164876
"1731","Will Barton","Denver Nuggets","2019-02-06","BRK",5,19.3483533557367
"1732","Will Barton","Denver Nuggets","2019-02-08","PHI",14,20.3571080770427
"1733","Will Barton","Denver Nuggets","2019-02-11","MIA",12,19.5779645453223
"1734","Will Barton","Denver Nuggets","2019-02-13","SAC",15,19.3693456589835
"1735","Will Barton","Denver Nuggets","2019-02-22","DAL",14,18.7444983237653
"1736","Will Barton","Denver Nuggets","2019-02-24","LAC",5,18.3735108738451
"1737","Will Barton","Denver Nuggets","2019-02-26","OKC",25,19.3160055717374
"1738","Will Barton","Denver Nuggets","2019-02-28","UTA",23,15.0804233225047
"1739","Will Barton","Denver Nuggets","2019-03-02","NOP",12,19.6507989220928
"1740","Will Barton","Denver Nuggets","2019-03-04","SAS",16,19.355423011285
"1741","Will Barton","Denver Nuggets","2019-03-06","LAL",33,20.6979513122428
"1742","Will Barton","Denver Nuggets","2019-03-08","GSW",7,17.1781562331168
"1743","Will Barton","Denver Nuggets","2019-03-12","MIN",6,19.9122570738928
"1744","Will Barton","Denver Nuggets","2019-03-14","DAL",13,21.57362801122
"1745","Will Barton","Denver Nuggets","2019-03-16","IND",25,20.0648614629474
"1746","Will Barton","Denver Nuggets","2019-03-18","BOS",24,17.1048935405854
"1747","Will Barton","Denver Nuggets","2019-03-21","WAS",15,18.7523388913116
"1748","Will Barton","Denver Nuggets","2019-03-22","NYK",16,21.161199950641
"1749","Will Barton","Denver Nuggets","2019-03-24","IND",21,19.9942016307661
"1750","Will Barton","Denver Nuggets","2019-03-26","DET",14,18.7554079462623
"1751","Will Barton","Denver Nuggets","2019-03-28","HOU",2,19.4445577976607
"1752","Will Barton","Denver Nuggets","2019-03-29","OKC",16,19.4342371130222
"1753","Will Barton","Denver Nuggets","2019-03-31","WAS",14,18.1361944002045
"1754","Will Barton","Denver Nuggets","2019-04-02","GSW",10,17.1240614344244
"1755","Will Barton","Denver Nuggets","2019-04-03","SAS",17,19.7426609591013
"1756","Will Barton","Denver Nuggets","2019-04-05","POR",4,20.0039989395189
"1757","Will Barton","Denver Nuggets","2019-04-07","POR",11,19.2547268346545
"1758","Will Barton","Denver Nuggets","2019-04-09","UTA",0,18.5101794507519
